x,y
1.53051949790272,-1.101575
1.53051949790272,-1.052963
1.53051949790272,-1.039927
1.53051949790272,-1.023272
1.53051949790272,-1.022903
1.53051949790272,-1.002108
1.53051949790272,-0.9872286
1.53051949790272,-0.9687232
1.53051949790272,-0.9648877
1.53051949790272,-0.94308
1.53051949790272,-0.9325761
1.53051949790272,-0.9105034
1.53051949790272,-0.9092817
1.53051949790272,-0.8774806
1.53051949790272,-0.8513524
1.53051949790272,-0.8366302
1.53051949790272,-0.8207648
1.53051949790272,-0.7985438
1.53051949790272,-0.7936978
1.53051949790272,-0.7487962
1.53051949790272,-0.7420261
1.53051949790272,-0.7190031
1.53051949790272,-0.6945847
1.53051949790272,-0.6854248
1.53051949790272,-0.6693936
1.53051949790272,-0.6442218
1.53051949790272,-0.6180045
1.53051949790272,-0.6168719
1.53051949790272,-0.5845272
1.53051949790272,-0.5342509
1.53051949790272,-0.5096474
1.53051949790272,-0.5089993
1.53051949790272,-0.4378776
1.53051949790272,-0.4342639
1.53051949790272,-0.4234438
1.53051949790272,-0.4215287
1.53051949790272,2.358584
1.53051949790272,2.373399
1.53051949790272,2.376373
1.53051949790272,2.379914
1.53051949790272,2.489086
1.53051949790272,2.511998
1.53051949790272,2.522227
1.53051949790272,2.529464
1.53051949790272,2.616196
1.53051949790272,2.617833
1.53051949790272,2.646515
1.53051949790272,2.647934
1.53051949790272,2.652679
1.53051949790272,2.659132
1.53051949790272,2.664361
1.53051949790272,2.665514
1.53051949790272,2.677304
1.53051949790272,2.730859
1.53051949790272,2.733437
1.53051949790272,2.758529
1.53051949790272,2.758812
1.53051949790272,2.792374
1.53051949790272,2.813314
1.53051949790272,2.828844
1.53051949790272,2.833219
1.53051949790272,2.83404
1.53051949790272,2.836212
1.53051949790272,2.837701
1.53051949790272,2.845375
1.53051949790272,2.845455
1.53051949790272,2.891446
1.53051949790272,2.8979
1.53051949790272,2.897904
1.53051949790272,2.899667
1.53051949790272,2.900805
1.53051949790272,2.906443
1.53051949790272,2.910097
1.53051949790272,2.922963
1.53051949790272,2.926971
1.53051949790272,2.929784
1.53051949790272,2.935285
1.53051949790272,2.939826
1.53051949790272,2.948685
1.53051949790272,2.968882
1.53051949790272,3.000629
1.53051949790272,3.008092
1.53051949790272,3.008625
1.53051949790272,3.017333
1.53051949790272,3.020595
1.53051949790272,3.037324
1.53051949790272,3.037547
1.53051949790272,3.043083
1.53051949790272,3.043938
1.53051949790272,3.048934
1.53051949790272,3.052062
1.53051949790272,3.054524
1.53051949790272,3.067603
1.53051949790272,3.074983
1.53051949790272,3.088061
1.53051949790272,3.094729
1.69162681347143,-1.124914
1.69162681347143,-1.07646
1.69162681347143,-1.075685
1.69162681347143,-1.04462
1.69162681347143,-1.039218
1.69162681347143,-1.036206
1.69162681347143,-1.013069
1.69162681347143,-1.012939
1.69162681347143,-0.9721152
1.69162681347143,-0.9523756
1.69162681347143,-0.951112
1.69162681347143,-0.9384055
1.69162681347143,-0.9309212
1.69162681347143,-0.9125727
1.69162681347143,-0.9084809
1.69162681347143,-0.8868583
1.69162681347143,-0.8738821
1.69162681347143,-0.8625279
1.69162681347143,-0.8132509
1.69162681347143,-0.7950991
1.69162681347143,-0.764373
1.69162681347143,-0.7640031
1.69162681347143,-0.7412751
1.69162681347143,-0.7092116
1.69162681347143,-0.7091913
1.69162681347143,-0.6975203
1.69162681347143,-0.6591961
1.69162681347143,-0.6574555
1.69162681347143,-0.6454575
1.69162681347143,-0.6012206
1.69162681347143,-0.5699621
1.69162681347143,-0.5378756
1.69162681347143,-0.5363585
1.69162681347143,-0.4778334
1.69162681347143,-0.4759433
1.69162681347143,-0.4564137
1.69162681347143,-0.455053
1.69162681347143,2.305941
1.69162681347143,2.319806
1.69162681347143,2.323452
1.69162681347143,2.325207
1.69162681347143,2.453416
1.69162681347143,2.474042
1.69162681347143,2.483652
1.69162681347143,2.491975
1.69162681347143,2.587288
1.69162681347143,2.592547
1.69162681347143,2.605549
1.69162681347143,2.611551
1.69162681347143,2.628862
1.69162681347143,2.633055
1.69162681347143,2.638066
1.69162681347143,2.647669
1.69162681347143,2.730445
1.69162681347143,2.758263
1.69162681347143,2.768164
1.69162681347143,2.781401
1.69162681347143,2.783394
1.69162681347143,2.786017
1.69162681347143,2.786286
1.69162681347143,2.796237
1.69162681347143,2.798575
1.69162681347143,2.862368
1.69162681347143,2.871071
1.69162681347143,2.87393
1.69162681347143,2.883434
1.69162681347143,2.883816
1.69162681347143,2.895589
1.69162681347143,2.895779
1.69162681347143,2.899232
1.69162681347143,2.903519
1.69162681347143,2.914374
1.69162681347143,2.917355
1.69162681347143,2.925947
1.69162681347143,2.945573
1.69162681347143,2.946931
1.69162681347143,2.952552
1.69162681347143,2.952878
1.69162681347143,2.955032
1.69162681347143,2.955341
1.69162681347143,2.972179
1.69162681347143,2.98191
1.69162681347143,2.98191
1.69162681347143,3.00289
1.69162681347143,3.008574
1.69162681347143,3.016622
1.69162681347143,3.023216
1.69162681347143,3.025669
1.69162681347143,3.037255
1.69162681347143,3.03778
1.69162681347143,3.042223
1.69162681347143,3.043189
1.69162681347143,3.048486
1.69162681347143,3.078051
1.69162681347143,3.079445
1.69162681347143,3.096375
1.69162681347143,3.099649
1.69162681347143,3.100271
1.69162681347143,3.102941
1.69162681347143,3.109269
1.85273412904013,-1.15631
1.85273412904013,-1.142172
1.85273412904013,-1.14129
1.85273412904013,-1.127534
1.85273412904013,-1.097019
1.85273412904013,-1.063374
1.85273412904013,-1.061419
1.85273412904013,-1.044389
1.85273412904013,-1.042312
1.85273412904013,-1.034111
1.85273412904013,-1.029539
1.85273412904013,-1.021457
1.85273412904013,-0.9794224
1.85273412904013,-0.9555143
1.85273412904013,-0.9533197
1.85273412904013,-0.9407132
1.85273412904013,-0.9391303
1.85273412904013,-0.9175077
1.85273412904013,-0.912819
1.85273412904013,-0.9001492
1.85273412904013,-0.8613266
1.85273412904013,-0.8274627
1.85273412904013,-0.8202895
1.85273412904013,-0.8042616
1.85273412904013,-0.7966134
1.85273412904013,-0.7673665
1.85273412904013,-0.7523872
1.85273412904013,-0.7457269
1.85273412904013,-0.7079994
1.85273412904013,-0.6888246
1.85273412904013,-0.6842421
1.85273412904013,-0.6742213
1.85273412904013,-0.6266841
1.85273412904013,-0.6086338
1.85273412904013,-0.5735488
1.85273412904013,-0.572089
1.85273412904013,-0.5267494
1.85273412904013,-0.5245741
1.85273412904013,-0.4950807
1.85273412904013,-0.4936817
1.85273412904013,2.252521
1.85273412904013,2.264467
1.85273412904013,2.266317
1.85273412904013,2.270065
1.85273412904013,2.41336
1.85273412904013,2.431319
1.85273412904013,2.440413
1.85273412904013,2.446912
1.85273412904013,2.539292
1.85273412904013,2.544759
1.85273412904013,2.557263
1.85273412904013,2.563795
1.85273412904013,2.601445
1.85273412904013,2.610347
1.85273412904013,2.613079
1.85273412904013,2.61693
1.85273412904013,2.730412
1.85273412904013,2.743967
1.85273412904013,2.758222
1.85273412904013,2.772209
1.85273412904013,2.77684
1.85273412904013,2.783153
1.85273412904013,2.788257
1.85273412904013,2.798008
1.85273412904013,2.798264
1.85273412904013,2.84761
1.85273412904013,2.857805
1.85273412904013,2.858245
1.85273412904013,2.864768
1.85273412904013,2.880528
1.85273412904013,2.895381
1.85273412904013,2.899758
1.85273412904013,2.906967
1.85273412904013,2.940539
1.85273412904013,2.941822
1.85273412904013,2.947257
1.85273412904013,2.95044
1.85273412904013,2.951286
1.85273412904013,2.954222
1.85273412904013,2.95446
1.85273412904013,2.959214
1.85273412904013,2.994533
1.85273412904013,3.000458
1.85273412904013,3.002206
1.85273412904013,3.004834
1.85273412904013,3.006921
1.85273412904013,3.011732
1.85273412904013,3.01226
1.85273412904013,3.015919
1.85273412904013,3.0203
1.85273412904013,3.022995
1.85273412904013,3.032963
1.85273412904013,3.036215
1.85273412904013,3.041307
1.85273412904013,3.043188
1.85273412904013,3.068204
1.85273412904013,3.069473
1.85273412904013,3.076369
1.85273412904013,3.079667
1.85273412904013,3.082443
2.01384144460884,-1.210825
2.01384144460884,-1.209334
2.01384144460884,-1.185103
2.01384144460884,-1.172192
2.01384144460884,-1.171697
2.01384144460884,-1.158932
2.01384144460884,-1.135032
2.01384144460884,-1.128082
2.01384144460884,-1.105804
2.01384144460884,-1.102602
2.01384144460884,-1.089969
2.01384144460884,-1.074
2.01384144460884,-1.06175
2.01384144460884,-1.056833
2.01384144460884,-1.031844
2.01384144460884,-1.028789
2.01384144460884,-1.018322
2.01384144460884,-0.9796604
2.01384144460884,-0.9689417
2.01384144460884,-0.9628904
2.01384144460884,-0.9617204
2.01384144460884,-0.9417426
2.01384144460884,-0.9412909
2.01384144460884,-0.9041846
2.01384144460884,-0.8717304
2.01384144460884,-0.8587943
2.01384144460884,-0.8406426
2.01384144460884,-0.8321593
2.01384144460884,-0.8230399
2.01384144460884,-0.8094323
2.01384144460884,-0.8007732
2.01384144460884,-0.7621721
2.01384144460884,-0.7403247
2.01384144460884,-0.7324853
2.01384144460884,-0.7265408
2.01384144460884,-0.7189737
2.01384144460884,-0.6576999
2.01384144460884,-0.647364
2.01384144460884,-0.6176547
2.01384144460884,-0.6158831
2.01384144460884,-0.5728811
2.01384144460884,-0.5701481
2.01384144460884,-0.5461734
2.01384144460884,-0.5445236
2.01384144460884,2.19694
2.01384144460884,2.211049
2.01384144460884,2.214008
2.01384144460884,2.21906
2.01384144460884,2.365797
2.01384144460884,2.38732
2.01384144460884,2.395971
2.01384144460884,2.407827
2.01384144460884,2.494276
2.01384144460884,2.500728
2.01384144460884,2.508864
2.01384144460884,2.514492
2.01384144460884,2.567296
2.01384144460884,2.577442
2.01384144460884,2.578566
2.01384144460884,2.584793
2.01384144460884,2.705987
2.01384144460884,2.724664
2.01384144460884,2.734251
2.01384144460884,2.740815
2.01384144460884,2.754084
2.01384144460884,2.758745
2.01384144460884,2.776232
2.01384144460884,2.777998
2.01384144460884,2.810719
2.01384144460884,2.818343
2.01384144460884,2.820942
2.01384144460884,2.834581
2.01384144460884,2.850627
2.01384144460884,2.891267
2.01384144460884,2.904546
2.01384144460884,2.91328
2.01384144460884,2.920867
2.01384144460884,2.924009
2.01384144460884,2.933152
2.01384144460884,2.934675
2.01384144460884,2.949241
2.01384144460884,2.975744
2.01384144460884,2.985834
2.01384144460884,2.986098
2.01384144460884,2.997587
2.01384144460884,2.999728
2.01384144460884,3.004605
2.01384144460884,3.004812
2.01384144460884,3.018283
2.01384144460884,3.019904
2.01384144460884,3.026555
2.01384144460884,3.02758
2.01384144460884,3.034197
2.01384144460884,3.036026
2.01384144460884,3.036951
2.01384144460884,3.038613
2.01384144460884,3.041311
2.01384144460884,3.058074
2.01384144460884,3.060936
2.01384144460884,3.062432
2.17494876017755,-1.243965
2.17494876017755,-1.227653
2.17494876017755,-1.226001
2.17494876017755,-1.220625
2.17494876017755,-1.211361
2.17494876017755,-1.201519
2.17494876017755,-1.184448
2.17494876017755,-1.172661
2.17494876017755,-1.171991
2.17494876017755,-1.164672
2.17494876017755,-1.148826
2.17494876017755,-1.136722
2.17494876017755,-1.118992
2.17494876017755,-1.098916
2.17494876017755,-1.097613
2.17494876017755,-1.088864
2.17494876017755,-1.060581
2.17494876017755,-1.051588
2.17494876017755,-1.041702
2.17494876017755,-1.04117
2.17494876017755,-1.027018
2.17494876017755,-1.026835
2.17494876017755,-1.002257
2.17494876017755,-0.9755589
2.17494876017755,-0.9530527
2.17494876017755,-0.9471773
2.17494876017755,-0.9131537
2.17494876017755,-0.9069093
2.17494876017755,-0.8742294
2.17494876017755,-0.8732726
2.17494876017755,-0.867905
2.17494876017755,-0.8442753
2.17494876017755,-0.843302
2.17494876017755,-0.8366207
2.17494876017755,-0.8109776
2.17494876017755,-0.8077867
2.17494876017755,-0.7945079
2.17494876017755,-0.7589634
2.17494876017755,-0.7559416
2.17494876017755,-0.6975252
2.17494876017755,-0.6952185
2.17494876017755,-0.6669494
2.17494876017755,-0.6637882
2.17494876017755,-0.620162
2.17494876017755,-0.6187743
2.17494876017755,-0.6075003
2.17494876017755,-0.60536
2.17494876017755,2.147377
2.17494876017755,2.161704
2.17494876017755,2.164865
2.17494876017755,2.169996
2.17494876017755,2.326442
2.17494876017755,2.345833
2.17494876017755,2.353785
2.17494876017755,2.366045
2.17494876017755,2.449427
2.17494876017755,2.457344
2.17494876017755,2.462952
2.17494876017755,2.469833
2.17494876017755,2.536875
2.17494876017755,2.54447
2.17494876017755,2.546367
2.17494876017755,2.552795
2.17494876017755,2.671193
2.17494876017755,2.695773
2.17494876017755,2.702074
2.17494876017755,2.718947
2.17494876017755,2.733703
2.17494876017755,2.741435
2.17494876017755,2.754962
2.17494876017755,2.758049
2.17494876017755,2.773064
2.17494876017755,2.780414
2.17494876017755,2.782877
2.17494876017755,2.796934
2.17494876017755,2.867783
2.17494876017755,2.885848
2.17494876017755,2.891289
2.17494876017755,2.916534
2.17494876017755,2.923198
2.17494876017755,2.923567
2.17494876017755,2.943487
2.17494876017755,2.945513
2.17494876017755,2.952913
2.17494876017755,2.966791
2.17494876017755,2.976528
2.17494876017755,2.976743
2.17494876017755,3.001055
2.17494876017755,3.007365
2.17494876017755,3.010954
2.17494876017755,3.012861
2.17494876017755,3.028702
2.17494876017755,3.031373
2.17494876017755,3.035834
2.17494876017755,3.037626
2.17494876017755,3.043154
2.17494876017755,3.053127
2.17494876017755,3.053369
2.17494876017755,3.056798
2.17494876017755,3.057459
2.33605607574626,-1.250517
2.33605607574626,-1.248075
2.33605607574626,-1.234637
2.33605607574626,-1.229863
2.33605607574626,-1.221414
2.33605607574626,-1.209197
2.33605607574626,-1.20782
2.33605607574626,-1.200194
2.33605607574626,-1.182059
2.33605607574626,-1.181425
2.33605607574626,-1.165826
2.33605607574626,-1.164392
2.33605607574626,-1.151796
2.33605607574626,-1.13364
2.33605607574626,-1.127391
2.33605607574626,-1.121005
2.33605607574626,-1.118231
2.33605607574626,-1.111049
2.33605607574626,-1.109992
2.33605607574626,-1.069432
2.33605607574626,-1.045485
2.33605607574626,-1.03354
2.33605607574626,-1.031815
2.33605607574626,-1.020279
2.33605607574626,-1.013559
2.33605607574626,-0.9782754
2.33605607574626,-0.9759696
2.33605607574626,-0.9519456
2.33605607574626,-0.9229493
2.33605607574626,-0.91619
2.33605607574626,-0.9114743
2.33605607574626,-0.8942805
2.33605607574626,-0.8921589
2.33605607574626,-0.8918333
2.33605607574626,-0.8769303
2.33605607574626,-0.874838
2.33605607574626,-0.8627288
2.33605607574626,-0.8379515
2.33605607574626,-0.800552
2.33605607574626,-0.7946322
2.33605607574626,-0.7535669
2.33605607574626,-0.749182
2.33605607574626,-0.718736
2.33605607574626,-0.7158828
2.33605607574626,-0.6817907
2.33605607574626,-0.6809409
2.33605607574626,-0.6698677
2.33605607574626,-0.6678517
2.33605607574626,2.106635
2.33605607574626,2.117817
2.33605607574626,2.120332
2.33605607574626,2.12314
2.33605607574626,2.295575
2.33605607574626,2.309935
2.33605607574626,2.317031
2.33605607574626,2.324814
2.33605607574626,2.407262
2.33605607574626,2.414951
2.33605607574626,2.420099
2.33605607574626,2.429991
2.33605607574626,2.509078
2.33605607574626,2.517766
2.33605607574626,2.519862
2.33605607574626,2.524415
2.33605607574626,2.641914
2.33605607574626,2.665132
2.33605607574626,2.669324
2.33605607574626,2.691949
2.33605607574626,2.707594
2.33605607574626,2.715386
2.33605607574626,2.737123
2.33605607574626,2.737772
2.33605607574626,2.746422
2.33605607574626,2.750369
2.33605607574626,2.755463
2.33605607574626,2.764269
2.33605607574626,2.853869
2.33605607574626,2.869679
2.33605607574626,2.87339
2.33605607574626,2.904696
2.33605607574626,2.909065
2.33605607574626,2.93446
2.33605607574626,2.935569
2.33605607574626,2.951598
2.33605607574626,2.958642
2.33605607574626,2.965389
2.33605607574626,2.97394
2.33605607574626,2.982268
2.33605607574626,2.986676
2.33605607574626,2.997578
2.33605607574626,3.004429
2.33605607574626,3.007221
2.33605607574626,3.011684
2.33605607574626,3.03462
2.33605607574626,3.03545
2.33605607574626,3.039281
2.33605607574626,3.045102
2.33605607574626,3.061019
2.33605607574626,3.07237
2.33605607574626,3.073786
2.49716339131496,-1.209598
2.49716339131496,-1.20672
2.49716339131496,-1.191575
2.49716339131496,-1.188714
2.49716339131496,-1.177115
2.49716339131496,-1.171758
2.49716339131496,-1.171707
2.49716339131496,-1.162976
2.49716339131496,-1.154935
2.49716339131496,-1.145403
2.49716339131496,-1.136156
2.49716339131496,-1.131047
2.49716339131496,-1.116313
2.49716339131496,-1.08264
2.49716339131496,-1.073049
2.49716339131496,-1.062499
2.49716339131496,-1.050822
2.49716339131496,-1.040682
2.49716339131496,-1.030833
2.49716339131496,-1.025941
2.49716339131496,-1.016401
2.49716339131496,-0.9842008
2.49716339131496,-0.9831315
2.49716339131496,-0.9680286
2.49716339131496,-0.9649224
2.49716339131496,-0.9577191
2.49716339131496,-0.9310163
2.49716339131496,-0.9306535
2.49716339131496,-0.9233926
2.49716339131496,-0.9203697
2.49716339131496,-0.8970897
2.49716339131496,-0.8847356
2.49716339131496,-0.8482049
2.49716339131496,-0.8415677
2.49716339131496,-0.8141617
2.49716339131496,-0.8080685
2.49716339131496,-0.7778528
2.49716339131496,-0.7745045
2.49716339131496,-0.7552155
2.49716339131496,-0.7540364
2.49716339131496,-0.734675
2.49716339131496,-0.7330872
2.49716339131496,2.070563
2.49716339131496,2.080605
2.49716339131496,2.082601
2.49716339131496,2.085637
2.49716339131496,2.263712
2.49716339131496,2.278929
2.49716339131496,2.286888
2.49716339131496,2.293118
2.49716339131496,2.37297
2.49716339131496,2.380243
2.49716339131496,2.384788
2.49716339131496,2.394487
2.49716339131496,2.48438
2.49716339131496,2.492705
2.49716339131496,2.495059
2.49716339131496,2.500578
2.49716339131496,2.618271
2.49716339131496,2.640494
2.49716339131496,2.644636
2.49716339131496,2.663372
2.49716339131496,2.683135
2.49716339131496,2.688118
2.49716339131496,2.712066
2.49716339131496,2.71337
2.49716339131496,2.724589
2.49716339131496,2.726413
2.49716339131496,2.737616
2.49716339131496,2.744929
2.49716339131496,2.843018
2.49716339131496,2.857484
2.49716339131496,2.865155
2.49716339131496,2.882915
2.49716339131496,2.901948
2.49716339131496,2.921643
2.49716339131496,2.922102
2.49716339131496,2.936154
2.49716339131496,2.948991
2.49716339131496,2.951529
2.49716339131496,2.95909
2.49716339131496,2.973796
2.49716339131496,2.975232
2.49716339131496,2.985948
2.49716339131496,2.993957
2.49716339131496,2.998074
2.49716339131496,3.043957
2.49716339131496,3.048377
2.49716339131496,3.058258
2.49716339131496,3.059465
2.49716339131496,3.065742
2.49716339131496,3.067982
2.49716339131496,3.078078
2.49716339131496,3.079752
2.49716339131496,3.082183
2.49716339131496,3.103888
2.49716339131496,3.106996
2.49716339131496,3.108359
2.49716339131496,3.115152
2.49716339131496,3.128483
2.65827070688367,-1.279894
2.65827070688367,-1.277259
2.65827070688367,-1.266436
2.65827070688367,-1.266393
2.65827070688367,-1.262601
2.65827070688367,-1.260798
2.65827070688367,-1.252091
2.65827070688367,-1.25162
2.65827070688367,-1.24051
2.65827070688367,-1.222016
2.65827070688367,-1.221289
2.65827070688367,-1.216221
2.65827070688367,-1.194964
2.65827070688367,-1.191218
2.65827070688367,-1.189357
2.65827070688367,-1.182114
2.65827070688367,-1.179015
2.65827070688367,-1.17717
2.65827070688367,-1.171161
2.65827070688367,-1.15166
2.65827070688367,-1.15088
2.65827070688367,-1.134512
2.65827070688367,-1.130369
2.65827070688367,-1.111866
2.65827070688367,-1.104885
2.65827070688367,-1.092183
2.65827070688367,-1.088644
2.65827070688367,-1.084342
2.65827070688367,-1.058357
2.65827070688367,-1.058121
2.65827070688367,-1.05481
2.65827070688367,-1.040944
2.65827070688367,-1.033734
2.65827070688367,-1.029558
2.65827070688367,-1.017903
2.65827070688367,-0.9968573
2.65827070688367,-0.9864199
2.65827070688367,-0.9832822
2.65827070688367,-0.9708046
2.65827070688367,-0.9578358
2.65827070688367,-0.9381766
2.65827070688367,-0.937209
2.65827070688367,-0.8997119
2.65827070688367,-0.8949406
2.65827070688367,-0.8752371
2.65827070688367,-0.8707046
2.65827070688367,-0.8451097
2.65827070688367,-0.8411479
2.65827070688367,-0.8301459
2.65827070688367,-0.8283721
2.65827070688367,-0.8087222
2.65827070688367,-0.8068031
2.65827070688367,2.037783
2.65827070688367,2.051005
2.65827070688367,2.053975
2.65827070688367,2.059128
2.65827070688367,2.233565
2.65827070688367,2.252489
2.65827070688367,2.261108
2.65827070688367,2.272027
2.65827070688367,2.346639
2.65827070688367,2.355157
2.65827070688367,2.359322
2.65827070688367,2.365194
2.65827070688367,2.462302
2.65827070688367,2.47137
2.65827070688367,2.473223
2.65827070688367,2.481339
2.65827070688367,2.595537
2.65827070688367,2.620666
2.65827070688367,2.628805
2.65827070688367,2.641342
2.65827070688367,2.663689
2.65827070688367,2.671052
2.65827070688367,2.686338
2.65827070688367,2.68855
2.65827070688367,2.706332
2.65827070688367,2.711221
2.65827070688367,2.723658
2.65827070688367,2.729838
2.65827070688367,2.829511
2.65827070688367,2.845072
2.65827070688367,2.859642
2.65827070688367,2.865691
2.65827070688367,2.898266
2.65827070688367,2.915325
2.65827070688367,2.917079
2.65827070688367,2.926996
2.65827070688367,2.932882
2.65827070688367,2.934712
2.65827070688367,2.950034
2.65827070688367,2.959725
2.65827070688367,2.965894
2.65827070688367,2.966592
2.65827070688367,2.986118
2.65827070688367,2.98676
2.65827070688367,3.043603
2.65827070688367,3.050836
2.65827070688367,3.063201
2.65827070688367,3.070481
2.81937802245238,-1.187157
2.81937802245238,-1.177807
2.81937802245238,-1.176947
2.81937802245238,-1.164414
2.81937802245238,-1.158623
2.81937802245238,-1.156879
2.81937802245238,-1.151145
2.81937802245238,-1.142893
2.81937802245238,-1.134013
2.81937802245238,-1.12485
2.81937802245238,-1.123283
2.81937802245238,-1.122732
2.81937802245238,-1.114844
2.81937802245238,-1.105839
2.81937802245238,-1.091098
2.81937802245238,-1.084669
2.81937802245238,-1.067887
2.81937802245238,-1.066312
2.81937802245238,-1.060154
2.81937802245238,-1.059835
2.81937802245238,-1.041196
2.81937802245238,-1.03816
2.81937802245238,-1.011314
2.81937802245238,-0.9956077
2.81937802245238,-0.9927646
2.81937802245238,-0.9887985
2.81937802245238,-0.9543519
2.81937802245238,-0.9518888
2.81937802245238,-0.9415742
2.81937802245238,-0.9388334
2.81937802245238,-0.9172121
2.81937802245238,-0.9135995
2.81937802245238,-0.905704
2.81937802245238,-0.9027487
2.81937802245238,-0.8902922
2.81937802245238,-0.8861989
2.81937802245238,2.015167
2.81937802245238,2.029468
2.81937802245238,2.032493
2.81937802245238,2.038878
2.81937802245238,2.214481
2.81937802245238,2.2334
2.81937802245238,2.24196
2.81937802245238,2.254458
2.81937802245238,2.326269
2.81937802245238,2.336118
2.81937802245238,2.340056
2.81937802245238,2.345018
2.81937802245238,2.446609
2.81937802245238,2.456852
2.81937802245238,2.458283
2.81937802245238,2.466585
2.81937802245238,2.578327
2.81937802245238,2.604771
2.81937802245238,2.613372
2.81937802245238,2.628607
2.81937802245238,2.6481
2.81937802245238,2.657983
2.81937802245238,2.669222
2.81937802245238,2.673198
2.81937802245238,2.694461
2.81937802245238,2.701142
2.81937802245238,2.710334
2.81937802245238,2.719618
2.81937802245238,2.819383
2.81937802245238,2.834024
2.81937802245238,2.844752
2.81937802245238,2.858052
2.81937802245238,2.89021
2.81937802245238,2.911364
2.81937802245238,2.912478
2.81937802245238,2.922003
2.81937802245238,2.927736
2.81937802245238,2.928504
2.81937802245238,2.947476
2.81937802245238,2.950424
2.81937802245238,2.954986
2.81937802245238,2.95866
2.81937802245238,2.976666
2.81937802245238,2.977556
2.81937802245238,3.043648
2.81937802245238,3.050118
2.81937802245238,3.056839
2.81937802245238,3.063705
2.81937802245238,3.071036
2.81937802245238,3.093794
2.81937802245238,3.096242
2.81937802245238,3.110731
2.81937802245238,3.11559
2.81937802245238,3.122928
2.81937802245238,3.125673
2.81937802245238,3.128861
2.81937802245238,3.150664
2.81937802245238,3.161599
2.81937802245238,3.166565
2.81937802245238,3.16989
2.81937802245238,3.173148
2.81937802245238,3.175956
2.81937802245238,3.180021
2.81937802245238,3.180906
2.98048533802109,-1.305668
2.98048533802109,-1.297188
2.98048533802109,-1.294398
2.98048533802109,-1.288288
2.98048533802109,-1.285996
2.98048533802109,-1.27227
2.98048533802109,-1.269396
2.98048533802109,-1.244556
2.98048533802109,-1.235309
2.98048533802109,-1.231487
2.98048533802109,-1.223802
2.98048533802109,-1.214913
2.98048533802109,-1.214477
2.98048533802109,-1.206924
2.98048533802109,-1.204025
2.98048533802109,-1.202359
2.98048533802109,-1.201623
2.98048533802109,-1.193209
2.98048533802109,-1.192132
2.98048533802109,-1.187755
2.98048533802109,-1.18687
2.98048533802109,-1.185534
2.98048533802109,-1.184548
2.98048533802109,-1.182955
2.98048533802109,-1.182279
2.98048533802109,-1.179584
2.98048533802109,-1.179368
2.98048533802109,-1.176887
2.98048533802109,-1.174043
2.98048533802109,-1.172963
2.98048533802109,-1.170471
2.98048533802109,-1.169582
2.98048533802109,-1.167997
2.98048533802109,-1.167571
2.98048533802109,-1.16647
2.98048533802109,-1.165616
2.98048533802109,-1.162877
2.98048533802109,-1.159629
2.98048533802109,-1.156367
2.98048533802109,-1.150755
2.98048533802109,-1.146539
2.98048533802109,-1.142046
2.98048533802109,-1.132104
2.98048533802109,-1.121676
2.98048533802109,-1.113915
2.98048533802109,-1.101116
2.98048533802109,-1.099934
2.98048533802109,-1.0942
2.98048533802109,-1.090976
2.98048533802109,-1.084514
2.98048533802109,-1.061181
2.98048533802109,-1.058088
2.98048533802109,-1.050069
2.98048533802109,-1.041273
2.98048533802109,-1.040603
2.98048533802109,-1.017909
2.98048533802109,-1.016182
2.98048533802109,-1.013632
2.98048533802109,-1.01018
2.98048533802109,-0.9921515
2.98048533802109,-0.9909872
2.98048533802109,-0.9870764
2.98048533802109,-0.9857705
2.98048533802109,-0.9648483
2.98048533802109,-0.9524485
2.98048533802109,2.004558
2.98048533802109,2.016271
2.98048533802109,2.019021
2.98048533802109,2.022865
2.98048533802109,2.208216
2.98048533802109,2.223407
2.98048533802109,2.230459
2.98048533802109,2.240094
2.98048533802109,2.312757
2.98048533802109,2.321882
2.98048533802109,2.324805
2.98048533802109,2.334377
2.98048533802109,2.439462
2.98048533802109,2.449342
2.98048533802109,2.450992
2.98048533802109,2.456959
2.98048533802109,2.57063
2.98048533802109,2.594313
2.98048533802109,2.599055
2.98048533802109,2.620953
2.98048533802109,2.636754
2.98048533802109,2.64427
2.98048533802109,2.661219
2.98048533802109,2.668691
2.98048533802109,2.690596
2.98048533802109,2.695186
2.98048533802109,2.702633
2.98048533802109,2.712268
2.98048533802109,2.814966
2.98048533802109,2.826759
2.98048533802109,2.832203
2.98048533802109,2.852168
2.98048533802109,2.883749
2.98048533802109,2.904193
2.98048533802109,2.907215
3.14159265358979,-1.225819
3.14159265358979,-1.211593
3.14159265358979,-1.210425
3.14159265358979,-1.198664
3.14159265358979,-1.191647
3.14159265358979,-1.163187
3.14159265358979,-1.157368
3.14159265358979,-1.154498
3.14159265358979,-1.146473
3.14159265358979,-1.139603
3.14159265358979,-1.136601
3.14159265358979,-1.135913
3.14159265358979,-1.135526
3.14159265358979,-1.135071
3.14159265358979,-1.133525
3.14159265358979,-1.127617
3.14159265358979,-1.125629
3.14159265358979,-1.118969
3.14159265358979,-1.117158
3.14159265358979,-1.116693
3.14159265358979,-1.112372
3.14159265358979,-1.111265
3.14159265358979,-1.110187
3.14159265358979,-1.108213
3.14159265358979,-1.108181
3.14159265358979,-1.103366
3.14159265358979,-1.102915
3.14159265358979,-1.099683
