x,y
1.53051949790272,4.753702
1.53051949790272,4.794143
1.53051949790272,4.868842
1.53051949790272,4.918486
1.53051949790272,5.055156
1.53051949790272,5.333188
1.53051949790272,5.444463
1.53051949790272,5.652547
1.53051949790272,5.77914
1.53051949790272,5.962925
1.53051949790272,6.212435
1.53051949790272,6.311686
1.53051949790272,6.407507
1.53051949790272,6.410193
1.53051949790272,6.46005
1.53051949790272,6.675509
1.53051949790272,6.700764
1.53051949790272,6.858522
1.53051949790272,6.972215
1.53051949790272,6.977768
1.53051949790272,6.98195
1.53051949790272,7.053433
1.53051949790272,7.073687
1.53051949790272,7.124207
1.53051949790272,7.262208
1.53051949790272,7.277993
1.53051949790272,7.392838
1.53051949790272,7.49207
1.53051949790272,7.568562
1.53051949790272,7.750226
1.53051949790272,7.848653
1.53051949790272,7.873638
1.53051949790272,7.987539
1.53051949790272,8.164597
1.53051949790272,8.242295
1.53051949790272,8.296926
1.53051949790272,8.308369
1.53051949790272,8.416803
1.53051949790272,8.644743
1.53051949790272,8.745063
1.53051949790272,8.846393
1.53051949790272,8.858354
1.53051949790272,8.995077
1.53051949790272,9.159515
1.69162681347143,-8.544206
1.69162681347143,-8.348286
1.69162681347143,-8.309819
1.69162681347143,-7.858975
1.69162681347143,-7.403357
1.69162681347143,-6.890602
1.69162681347143,-6.511218
1.69162681347143,-6.275887
1.69162681347143,-6.105535
1.69162681347143,-6.065924
1.69162681347143,-5.893675
1.69162681347143,-5.647453
1.69162681347143,-5.175124
1.69162681347143,-5.048065
1.69162681347143,-4.874332
1.69162681347143,-4.193669
1.69162681347143,-3.864592
1.69162681347143,-3.620927
1.69162681347143,-3.583983
1.69162681347143,-3.469883
1.69162681347143,-3.40082
1.69162681347143,-3.281065
1.69162681347143,-3.151848
1.69162681347143,-2.971866
1.69162681347143,-2.861603
1.69162681347143,-2.807607
1.69162681347143,-2.751133
1.69162681347143,-2.626694
1.69162681347143,-2.317006
1.69162681347143,-2.306106
1.69162681347143,-2.192848
1.69162681347143,-2.167565
1.69162681347143,-2.091912
1.69162681347143,-2.039254
1.69162681347143,-2.022746
1.69162681347143,-1.507268
1.69162681347143,-1.456518
1.69162681347143,-1.168096
1.69162681347143,-1.105084
1.69162681347143,-0.8940207
1.69162681347143,-0.8159494
1.69162681347143,-0.8008054
1.69162681347143,2.937201
1.69162681347143,2.958971
1.69162681347143,3.138166
1.69162681347143,3.197998
1.69162681347143,3.235446
1.69162681347143,3.243618
1.69162681347143,3.376157
1.69162681347143,3.45439
1.69162681347143,3.463208
1.69162681347143,3.648075
1.69162681347143,3.68015
1.69162681347143,3.818868
1.69162681347143,3.845816
1.69162681347143,4.470376
1.69162681347143,4.648331
1.69162681347143,4.714128
1.69162681347143,4.719494
1.69162681347143,4.922769
1.69162681347143,5.043001
1.69162681347143,5.239475
1.69162681347143,5.347293
1.69162681347143,5.481689
1.69162681347143,5.696538
1.69162681347143,5.811443
1.69162681347143,5.965431
1.69162681347143,6.247873
1.69162681347143,6.389176
1.69162681347143,6.495166
1.69162681347143,6.520922
1.69162681347143,6.650567
1.69162681347143,6.731281
1.69162681347143,6.821656
1.69162681347143,6.918029
1.69162681347143,6.920776
1.69162681347143,7.021066
1.69162681347143,7.091792
1.69162681347143,7.153003
1.69162681347143,7.308128
1.69162681347143,7.349097
1.69162681347143,7.441331
1.69162681347143,7.514696
1.69162681347143,7.56094
1.69162681347143,7.712041
1.69162681347143,7.769875
1.69162681347143,7.914958
1.69162681347143,7.945265
1.69162681347143,8.074337
1.69162681347143,8.102926
1.69162681347143,8.181753
1.69162681347143,8.203206
1.69162681347143,8.221749
1.69162681347143,8.268943
1.69162681347143,8.428466
1.69162681347143,8.602086
1.69162681347143,8.779102
1.69162681347143,8.802908
1.69162681347143,8.829408
1.69162681347143,8.966229
1.85273412904013,-8.457373
1.85273412904013,-8.34111
1.85273412904013,-8.208457
1.85273412904013,-7.775048
1.85273412904013,-7.341168
1.85273412904013,-6.925299
1.85273412904013,-6.575878
1.85273412904013,-6.355582
1.85273412904013,-6.178991
1.85273412904013,-6.130643
1.85273412904013,-5.987765
1.85273412904013,-5.79628
1.85273412904013,-5.314032
1.85273412904013,-5.155497
1.85273412904013,-5.072542
1.85273412904013,-4.410794
1.85273412904013,-4.088218
1.85273412904013,-3.645598
1.85273412904013,-3.609609
1.85273412904013,-3.558345
1.85273412904013,-3.456023
1.85273412904013,-3.333615
1.85273412904013,-3.242195
1.85273412904013,-3.040051
1.85273412904013,-2.95125
1.85273412904013,-2.847132
1.85273412904013,-2.839864
1.85273412904013,-2.608588
1.85273412904013,-2.386872
1.85273412904013,-2.347697
1.85273412904013,-2.211582
1.85273412904013,-2.209039
1.85273412904013,-2.126586
1.85273412904013,-2.076394
1.85273412904013,-2.03878
1.85273412904013,-1.584715
1.85273412904013,-1.579144
1.85273412904013,-1.275923
1.85273412904013,-1.205211
1.85273412904013,-0.9954485
1.85273412904013,-0.9189908
1.85273412904013,-0.8390828
1.85273412904013,2.880896
1.85273412904013,2.886443
1.85273412904013,3.03877
1.85273412904013,3.101179
1.85273412904013,3.191434
1.85273412904013,3.195589
1.85273412904013,3.31387
1.85273412904013,3.382974
1.85273412904013,3.440675
1.85273412904013,3.612393
1.85273412904013,3.664368
1.85273412904013,3.714666
1.85273412904013,3.787531
1.85273412904013,4.48212
1.85273412904013,4.614467
1.85273412904013,4.656189
1.85273412904013,4.675204
1.85273412904013,4.907183
1.85273412904013,5.051397
1.85273412904013,5.298184
1.85273412904013,5.363055
1.85273412904013,5.557561
1.85273412904013,5.675504
1.85273412904013,5.753453
1.85273412904013,5.905071
1.85273412904013,6.23525
1.85273412904013,6.479214
1.85273412904013,6.530564
1.85273412904013,6.627016
1.85273412904013,6.628816
1.85273412904013,6.811744
1.85273412904013,6.824508
1.85273412904013,6.915701
1.85273412904013,6.983397
1.85273412904013,7.119024
1.85273412904013,7.173516
1.85273412904013,7.261874
1.85273412904013,7.548842
1.85273412904013,7.617594
1.85273412904013,7.653411
1.85273412904013,7.746432
1.85273412904013,7.855276
1.85273412904013,7.981587
1.85273412904013,7.994879
1.85273412904013,8.062494
1.85273412904013,8.073163
1.85273412904013,8.126557
1.85273412904013,8.139203
1.85273412904013,8.188013
1.85273412904013,8.323926
1.85273412904013,8.40011
1.85273412904013,8.470196
1.85273412904013,8.563572
1.85273412904013,8.582268
1.85273412904013,8.793908
1.85273412904013,8.811672
1.85273412904013,8.821034
1.85273412904013,8.993891
2.01384144460884,-8.673056
2.01384144460884,-8.376179
2.01384144460884,-8.353285
2.01384144460884,-8.100852
2.01384144460884,-7.686677
2.01384144460884,-7.290982
2.01384144460884,-6.947131
2.01384144460884,-6.634987
2.01384144460884,-6.427986
2.01384144460884,-6.262221
2.01384144460884,-6.204195
2.01384144460884,-6.092966
2.01384144460884,-5.944809
2.01384144460884,-5.464382
2.01384144460884,-5.281923
2.01384144460884,-5.268886
2.01384144460884,-4.629062
2.01384144460884,-4.317538
2.01384144460884,-3.650146
2.01384144460884,-3.627566
2.01384144460884,-3.62117
2.01384144460884,-3.48046
2.01384144460884,-3.417572
2.01384144460884,-3.261025
2.01384144460884,-3.078586
2.01384144460884,-3.037135
2.01384144460884,-2.894566
2.01384144460884,-2.862514
2.01384144460884,-2.576369
2.01384144460884,-2.447248
2.01384144460884,-2.394816
2.01384144460884,-2.259395
2.01384144460884,-2.225376
2.01384144460884,-2.152728
2.01384144460884,-2.098155
2.01384144460884,-2.044106
2.01384144460884,-1.706843
2.01384144460884,-1.65379
2.01384144460884,-1.379249
2.01384144460884,-1.300886
2.01384144460884,-1.090874
2.01384144460884,-1.022335
2.01384144460884,-0.8789732
2.01384144460884,2.816855
2.01384144460884,2.827643
2.01384144460884,2.944766
2.01384144460884,3.008387
2.01384144460884,3.14392
2.01384144460884,3.148505
2.01384144460884,3.246361
2.01384144460884,3.311464
2.01384144460884,3.414097
2.01384144460884,3.541416
2.01384144460884,3.602673
2.01384144460884,3.697656
2.01384144460884,3.703223
2.01384144460884,4.464267
2.01384144460884,4.574522
2.01384144460884,4.628411
2.01384144460884,4.637838
2.01384144460884,4.880627
2.01384144460884,5.001055
2.01384144460884,5.276067
2.01384144460884,5.37025
2.01384144460884,5.5543
2.01384144460884,5.575648
2.01384144460884,5.694865
2.01384144460884,5.870809
2.01384144460884,6.159566
2.01384144460884,6.435841
2.01384144460884,6.545365
2.01384144460884,6.557458
2.01384144460884,6.724877
2.01384144460884,6.806306
2.01384144460884,6.807245
2.01384144460884,6.928562
2.01384144460884,6.973213
2.01384144460884,7.170443
2.01384144460884,7.420071
2.01384144460884,7.566988
2.01384144460884,7.7323
2.01384144460884,7.8098
2.01384144460884,7.891727
2.01384144460884,7.966764
2.01384144460884,8.004921
2.01384144460884,8.017686
2.01384144460884,8.076337
2.01384144460884,8.118104
2.01384144460884,8.161268
2.01384144460884,8.253024
2.01384144460884,8.29161
2.01384144460884,8.43458
2.01384144460884,8.567917
2.01384144460884,8.639968
2.01384144460884,8.650582
2.01384144460884,8.715762
2.01384144460884,8.733784
2.01384144460884,8.89509
2.01384144460884,8.923505
2.01384144460884,8.932913
2.17494876017755,-8.573621
2.17494876017755,-8.379147
2.17494876017755,-8.307329
2.17494876017755,-7.987085
2.17494876017755,-7.595515
2.17494876017755,-7.25783
2.17494876017755,-6.957592
2.17494876017755,-6.689099
2.17494876017755,-6.474289
2.17494876017755,-6.349476
2.17494876017755,-6.286816
2.17494876017755,-6.202693
2.17494876017755,-6.085742
2.17494876017755,-5.61927
2.17494876017755,-5.459475
2.17494876017755,-5.422594
2.17494876017755,-4.845019
2.17494876017755,-4.547493
2.17494876017755,-3.662438
2.17494876017755,-3.643217
2.17494876017755,-3.628075
2.17494876017755,-3.478212
2.17494876017755,-3.469078
2.17494876017755,-3.254854
2.17494876017755,-3.100915
2.17494876017755,-3.09811
2.17494876017755,-2.927544
2.17494876017755,-2.864119
2.17494876017755,-2.558514
2.17494876017755,-2.502287
2.17494876017755,-2.444918
2.17494876017755,-2.308365
2.17494876017755,-2.244397
2.17494876017755,-2.184591
2.17494876017755,-2.103806
2.17494876017755,-2.048247
2.17494876017755,-1.831697
2.17494876017755,-1.710959
2.17494876017755,-1.468316
2.17494876017755,-1.387137
2.17494876017755,-1.17599
2.17494876017755,-1.121565
2.17494876017755,-0.9250743
2.17494876017755,2.754545
2.17494876017755,2.777339
2.17494876017755,2.866029
2.17494876017755,2.928984
2.17494876017755,3.083665
2.17494876017755,3.097668
2.17494876017755,3.190914
2.17494876017755,3.251756
2.17494876017755,3.379131
2.17494876017755,3.468332
2.17494876017755,3.491332
2.17494876017755,3.604222
2.17494876017755,3.735165
2.17494876017755,4.443044
2.17494876017755,4.518085
2.17494876017755,4.600706
2.17494876017755,4.640883
2.17494876017755,4.850916
2.17494876017755,4.937517
2.17494876017755,5.238867
2.17494876017755,5.350024
2.17494876017755,5.439842
2.17494876017755,5.444572
2.17494876017755,5.687524
2.17494876017755,5.861777
2.17494876017755,6.042389
2.17494876017755,6.270352
2.17494876017755,6.534138
2.17494876017755,6.595058
2.17494876017755,6.704395
2.17494876017755,6.755995
2.17494876017755,6.793105
2.17494876017755,6.868018
2.17494876017755,6.954504
2.17494876017755,7.502847
2.17494876017755,7.56537
2.17494876017755,7.746003
2.17494876017755,7.793851
2.17494876017755,7.975722
2.17494876017755,8.002954
2.17494876017755,8.011981
2.17494876017755,8.061173
2.17494876017755,8.128067
2.17494876017755,8.1914
2.17494876017755,8.243618
2.17494876017755,8.308528
2.17494876017755,8.369625
2.17494876017755,8.414734
2.17494876017755,8.638359
2.17494876017755,8.757944
2.17494876017755,8.779588
2.17494876017755,8.87572
2.17494876017755,8.892943
2.17494876017755,8.952629
2.17494876017755,9.021655
2.17494876017755,9.034975
2.17494876017755,9.109753
2.33605607574626,-7.867227
2.33605607574626,-7.504554
2.33605607574626,-7.239454
2.33605607574626,-6.965002
2.33605607574626,-6.74377
2.33605607574626,-6.488371
2.33605607574626,-6.433643
2.33605607574626,-6.366443
2.33605607574626,-6.307081
2.33605607574626,-6.209877
2.33605607574626,-5.770337
2.33605607574626,-5.64051
2.33605607574626,-5.570549
2.33605607574626,-5.055339
2.33605607574626,-4.773818
2.33605607574626,-3.672814
2.33605607574626,-3.655238
2.33605607574626,-3.593507
2.33605607574626,-3.47989
2.33605607574626,-3.453059
2.33605607574626,-3.235054
2.33605607574626,-3.141999
2.33605607574626,-3.105241
2.33605607574626,-2.946311
2.33605607574626,-2.860937
2.33605607574626,-2.57871
2.33605607574626,-2.553949
2.33605607574626,-2.48991
2.33605607574626,-2.35324
2.33605607574626,-2.271461
2.33605607574626,-2.228502
2.33605607574626,-2.102074
2.33605607574626,-2.054684
2.33605607574626,-1.938755
2.33605607574626,-1.754041
2.33605607574626,-1.532769
2.33605607574626,-1.459445
2.33605607574626,-1.249705
2.33605607574626,-1.212321
2.33605607574626,-0.9785376
2.33605607574626,2.70311
2.33605607574626,2.729404
2.33605607574626,2.806954
2.33605607574626,2.863402
2.33605607574626,3.019614
2.33605607574626,3.037496
2.33605607574626,3.152881
2.33605607574626,3.203126
2.33605607574626,3.338535
2.33605607574626,3.38997
2.33605607574626,3.39253
2.33605607574626,3.506684
2.33605607574626,3.771383
2.33605607574626,4.432697
2.33605607574626,4.449841
2.33605607574626,4.5946
2.33605607574626,4.650571
2.33605607574626,4.822776
2.33605607574626,4.877842
2.33605607574626,5.19983
2.33605607574626,5.25944
2.33605607574626,5.30485
2.33605607574626,5.367798
2.33605607574626,5.674941
2.33605607574626,5.857107
2.33605607574626,5.91529
2.33605607574626,6.101956
2.33605607574626,6.514867
2.33605607574626,6.598724
2.33605607574626,6.67744
2.33605607574626,6.711437
2.33605607574626,6.728597
2.33605607574626,6.90192
2.33605607574626,6.920026
2.33605607574626,7.639509
2.33605607574626,7.720103
2.33605607574626,7.787873
2.33605607574626,7.831945
2.33605607574626,8.004702
2.33605607574626,8.009021
2.33605607574626,8.054472
2.33605607574626,8.113557
2.33605607574626,8.303827
2.33605607574626,8.306621
2.33605607574626,8.331855
2.33605607574626,8.439396
2.33605607574626,8.57144
2.33605607574626,8.5876
2.33605607574626,8.740588
2.33605607574626,8.827931
2.33605607574626,8.880904
2.33605607574626,8.956421
2.33605607574626,9.08692
2.33605607574626,9.098087
2.33605607574626,9.127082
2.33605607574626,9.179078
2.33605607574626,9.249035
2.33605607574626,9.280796
2.33605607574626,9.457476
2.33605607574626,9.521042
2.49716339131496,-7.741597
2.49716339131496,-7.418912
2.49716339131496,-7.224918
2.49716339131496,-6.982672
2.49716339131496,-6.800522
2.49716339131496,-6.52583
2.49716339131496,-6.511436
2.49716339131496,-6.39443
2.49716339131496,-6.38585
2.49716339131496,-6.301477
2.49716339131496,-5.906966
2.49716339131496,-5.806563
2.49716339131496,-5.716962
2.49716339131496,-5.256947
2.49716339131496,-4.993048
2.49716339131496,-3.664411
2.49716339131496,-3.653546
2.49716339131496,-3.542857
2.49716339131496,-3.466979
2.49716339131496,-3.409476
2.49716339131496,-3.206034
2.49716339131496,-3.165282
2.49716339131496,-3.10719
2.49716339131496,-2.957032
2.49716339131496,-2.856622
2.49716339131496,-2.635643
2.49716339131496,-2.600476
2.49716339131496,-2.533809
2.49716339131496,-2.394009
2.49716339131496,-2.318236
2.49716339131496,-2.285105
2.49716339131496,-2.101968
2.49716339131496,-2.064276
2.49716339131496,-2.007981
2.49716339131496,-1.782997
2.49716339131496,-1.563409
2.49716339131496,-1.51514
2.49716339131496,-1.311358
2.49716339131496,-1.290748
2.49716339131496,-1.039376
2.49716339131496,2.664919
2.49716339131496,2.685877
2.49716339131496,2.767621
2.49716339131496,2.811462
2.49716339131496,2.956272
2.49716339131496,2.973992
2.49716339131496,3.127329
2.49716339131496,3.164035
2.49716339131496,3.279908
2.49716339131496,3.313883
2.49716339131496,3.321466
2.49716339131496,3.425287
2.49716339131496,3.804247
2.49716339131496,4.380926
2.49716339131496,4.434119
2.49716339131496,4.603137
2.49716339131496,4.661106
2.49716339131496,4.802801
2.49716339131496,4.82825
2.49716339131496,5.13163
2.49716339131496,5.153116
2.49716339131496,5.184719
2.49716339131496,5.335715
2.49716339131496,5.636091
2.49716339131496,5.812078
2.49716339131496,5.846978
2.49716339131496,5.948133
2.49716339131496,6.501326
2.49716339131496,6.535691
2.49716339131496,6.655375
2.49716339131496,6.681721
2.49716339131496,6.733859
2.49716339131496,6.87679
2.49716339131496,6.943776
2.49716339131496,7.683664
2.49716339131496,7.686597
2.49716339131496,7.747412
2.49716339131496,7.919974
2.49716339131496,7.996462
2.49716339131496,8.042582
2.49716339131496,8.059995
2.49716339131496,8.191111
2.49716339131496,8.298073
2.49716339131496,8.32581
2.49716339131496,8.490393
2.49716339131496,8.661982
2.49716339131496,8.744429
2.49716339131496,8.784229
2.49716339131496,8.804928
2.49716339131496,8.851709
2.49716339131496,8.922826
2.49716339131496,8.975605
2.49716339131496,9.176693
2.49716339131496,9.22181
2.49716339131496,9.26591
2.49716339131496,9.339847
2.49716339131496,9.359834
2.49716339131496,9.549365
2.49716339131496,9.594186
2.49716339131496,9.750373
2.65827070688367,-8.251076
2.65827070688367,-8.203005
2.65827070688367,-7.610992
2.65827070688367,-7.34656
2.65827070688367,-7.203604
2.65827070688367,-7.018347
2.65827070688367,-6.864476
2.65827070688367,-6.59681
2.65827070688367,-6.584059
2.65827070688367,-6.459331
2.65827070688367,-6.34696
2.65827070688367,-6.340564
2.65827070688367,-6.018348
2.65827070688367,-5.940057
2.65827070688367,-5.849315
2.65827070688367,-5.446809
2.65827070688367,-5.202341
2.65827070688367,-3.6435
2.65827070688367,-3.633003
2.65827070688367,-3.481418
2.65827070688367,-3.449053
2.65827070688367,-3.35307
2.65827070688367,-3.177012
2.65827070688367,-3.173503
2.65827070688367,-3.110762
2.65827070688367,-2.965297
2.65827070688367,-2.846927
2.65827070688367,-2.706869
2.65827070688367,-2.640486
2.65827070688367,-2.586778
2.65827070688367,-2.429674
2.65827070688367,-2.389069
2.65827070688367,-2.351058
2.65827070688367,-2.102538
2.65827070688367,-2.075384
2.65827070688367,-2.039533
2.65827070688367,-1.800036
2.65827070688367,-1.557048
2.65827070688367,-1.554318
2.65827070688367,-1.360329
2.65827070688367,-1.353909
2.65827070688367,-1.106523
2.65827070688367,2.640684
2.65827070688367,2.650939
2.65827070688367,2.745029
2.65827070688367,2.773371
2.65827070688367,2.896374
2.65827070688367,2.912037
2.65827070688367,3.109232
2.65827070688367,3.133717
2.65827070688367,3.21233
2.65827070688367,3.239426
2.65827070688367,3.285338
2.65827070688367,3.364852
2.65827070688367,3.833253
2.65827070688367,4.317619
2.65827070688367,4.444612
2.65827070688367,4.622117
2.65827070688367,4.666764
2.65827070688367,4.790604
2.65827070688367,4.799473
2.65827070688367,5.017403
2.65827070688367,5.056333
2.65827070688367,5.131319
2.65827070688367,5.311333
2.65827070688367,5.558512
2.65827070688367,5.760193
2.65827070688367,5.789094
2.65827070688367,5.859675
2.65827070688367,6.470098
2.65827070688367,6.495926
2.65827070688367,6.637871
2.65827070688367,6.666989
2.65827070688367,6.754296
2.65827070688367,6.829838
2.65827070688367,6.984982
2.65827070688367,7.654885
2.65827070688367,7.682605
2.65827070688367,7.741626
2.65827070688367,7.898316
2.65827070688367,7.976242
2.65827070688367,8.062372
2.65827070688367,8.076326
2.65827070688367,8.188363
2.65827070688367,8.274987
2.65827070688367,8.295272
2.65827070688367,8.707839
2.65827070688367,8.782685
2.65827070688367,8.795664
2.65827070688367,8.795699
2.65827070688367,8.874329
2.65827070688367,8.964708
2.65827070688367,8.968461
2.65827070688367,9.044893
2.65827070688367,9.195256
2.65827070688367,9.340781
2.65827070688367,9.409673
2.65827070688367,9.518648
2.65827070688367,9.557488
2.65827070688367,9.680401
2.81937802245238,-8.372188
2.81937802245238,-8.288249
2.81937802245238,-8.117505
2.81937802245238,-7.476918
2.81937802245238,-7.297178
2.81937802245238,-7.175181
2.81937802245238,-7.063185
2.81937802245238,-6.949454
2.81937802245238,-6.645455
2.81937802245238,-6.644639
2.81937802245238,-6.494534
2.81937802245238,-6.34069
2.81937802245238,-6.329927
2.81937802245238,-6.122515
2.81937802245238,-5.973709
2.81937802245238,-5.944606
2.81937802245238,-5.621347
2.81937802245238,-5.398932
2.81937802245238,-3.618265
2.81937802245238,-3.595625
2.81937802245238,-3.442539
2.81937802245238,-3.416574
2.81937802245238,-3.291817
2.81937802245238,-3.183217
2.81937802245238,-3.145589
2.81937802245238,-3.115536
2.81937802245238,-2.975422
2.81937802245238,-2.825111
2.81937802245238,-2.777863
2.81937802245238,-2.67505
2.81937802245238,-2.642691
2.81937802245238,-2.461279
2.81937802245238,-2.457583
2.81937802245238,-2.41882
2.81937802245238,-2.103611
2.81937802245238,-2.085204
2.81937802245238,-2.051759
2.81937802245238,-1.808684
2.81937802245238,-1.579261
2.81937802245238,-1.520648
2.81937802245238,-1.399932
2.81937802245238,-1.396002
2.81937802245238,-1.177085
2.81937802245238,2.626769
2.81937802245238,2.628956
2.81937802245238,2.73739
2.81937802245238,2.750147
2.81937802245238,2.842185
2.81937802245238,2.854932
2.81937802245238,3.095543
2.81937802245238,3.11193
2.81937802245238,3.163094
2.81937802245238,3.180288
2.81937802245238,3.260411
2.81937802245238,3.322988
2.81937802245238,3.85772
2.81937802245238,4.265034
2.81937802245238,4.460285
2.81937802245238,4.647558
2.81937802245238,4.664468
2.81937802245238,4.763824
2.81937802245238,4.815575
2.81937802245238,4.927388
2.81937802245238,4.968125
2.81937802245238,5.093799
2.81937802245238,5.293435
2.81937802245238,5.472444
2.81937802245238,5.686724
2.81937802245238,5.741411
2.81937802245238,5.843921
2.81937802245238,6.422261
2.81937802245238,6.497299
2.81937802245238,6.625958
2.81937802245238,6.666205
2.81937802245238,6.770047
2.81937802245238,6.783034
2.81937802245238,7.01976
2.81937802245238,7.630336
2.81937802245238,7.652993
2.81937802245238,7.76315
2.81937802245238,7.868756
2.81937802245238,7.957532
2.81937802245238,8.063288
2.81937802245238,8.100641
2.81937802245238,8.182259
2.81937802245238,8.25687
2.81937802245238,8.257914
2.81937802245238,8.705024
2.81937802245238,8.801067
2.81937802245238,8.811929
2.81937802245238,8.819774
2.81937802245238,8.945197
2.81937802245238,8.957591
2.81937802245238,9.015704
2.81937802245238,9.177079
2.81937802245238,9.35174
2.81937802245238,9.372544
2.81937802245238,9.553058
2.81937802245238,9.701438
2.81937802245238,9.711099
2.98048533802109,-8.783148
2.98048533802109,-8.734827
2.98048533802109,-8.732337
2.98048533802109,-8.333189
2.98048533802109,-8.327479
2.98048533802109,-8.056601
2.98048533802109,-7.342301
2.98048533802109,-7.275193
2.98048533802109,-7.154985
2.98048533802109,-7.098032
2.98048533802109,-7.052918
2.98048533802109,-6.686334
2.98048533802109,-6.660927
2.98048533802109,-6.493798
2.98048533802109,-6.348217
2.98048533802109,-6.34493
2.98048533802109,-6.212567
2.98048533802109,-5.96478
2.98048533802109,-5.897087
2.98048533802109,-5.775034
2.98048533802109,-5.578173
2.98048533802109,-3.597728
2.98048533802109,-3.547582
2.98048533802109,-3.459067
2.98048533802109,-3.361305
2.98048533802109,-3.239293
2.98048533802109,-3.188241
2.98048533802109,-3.134972
2.98048533802109,-3.109447
2.98048533802109,-2.987126
2.98048533802109,-2.835773
2.98048533802109,-2.795631
2.98048533802109,-2.701971
2.98048533802109,-2.686478
2.98048533802109,-2.512189
2.98048533802109,-2.484689
2.98048533802109,-2.466007
2.98048533802109,-2.107068
2.98048533802109,-2.09165
2.98048533802109,-2.054526
2.98048533802109,-1.812343
2.98048533802109,-1.592822
2.98048533802109,-1.470508
2.98048533802109,-1.427829
2.98048533802109,-1.417887
2.98048533802109,-1.243074
2.98048533802109,2.613073
2.98048533802109,2.625682
2.98048533802109,2.743356
2.98048533802109,2.74448
2.98048533802109,2.797713
2.98048533802109,2.806427
2.98048533802109,3.085179
2.98048533802109,3.098563
2.98048533802109,3.136161
2.98048533802109,3.143518
2.98048533802109,3.245056
2.98048533802109,3.297978
2.98048533802109,3.875287
2.98048533802109,4.22904
2.98048533802109,4.475305
2.98048533802109,4.658664
2.98048533802109,4.67462
2.98048533802109,4.743834
2.98048533802109,4.840238
2.98048533802109,4.868344
2.98048533802109,4.909973
2.98048533802109,5.062386
2.98048533802109,5.283036
2.98048533802109,5.410147
2.98048533802109,5.615773
2.98048533802109,5.734529
2.98048533802109,5.836677
2.98048533802109,6.394073
2.98048533802109,6.501135
2.98048533802109,6.619137
2.98048533802109,6.678836
2.98048533802109,6.739938
2.98048533802109,6.779359
2.98048533802109,7.042942
2.98048533802109,7.615055
2.98048533802109,7.631431
2.98048533802109,7.778757
2.98048533802109,7.847237
2.98048533802109,7.945242
2.98048533802109,8.05584
2.98048533802109,8.130246
2.98048533802109,8.180197
2.98048533802109,8.217824
2.98048533802109,8.251194
2.98048533802109,8.693221
2.98048533802109,8.802402
2.98048533802109,8.825756
2.98048533802109,8.842083
2.98048533802109,8.927088
2.98048533802109,8.928567
2.98048533802109,9.016623
2.98048533802109,9.223147
2.98048533802109,9.393522
2.98048533802109,9.598651
3.14159265358979,-8.750064
3.14159265358979,-8.741026
3.14159265358979,-8.74009
3.14159265358979,-8.355236
3.14159265358979,-8.311629
3.14159265358979,-8.034127
3.14159265358979,-7.271063
3.14159265358979,-7.226375
3.14159265358979,-7.20239
3.14159265358979,-7.110304
3.14159265358979,-7.10326
3.14159265358979,-6.700658
3.14159265358979,-6.662992
3.14159265358979,-6.48175
3.14159265358979,-6.364053
3.14159265358979,-6.352845
3.14159265358979,-6.249952
3.14159265358979,-5.905818
3.14159265358979,-5.889514
3.14159265358979,-5.804215
3.14159265358979,-5.699267
3.14159265358979,-3.589784
3.14159265358979,-3.501256
3.14159265358979,-3.494595
3.14159265358979,-3.337639
3.14159265358979,-3.217152
3.14159265358979,-3.191223
3.14159265358979,-3.134386
3.14159265358979,-3.103113
3.14159265358979,-2.992723
3.14159265358979,-2.860257
3.14159265358979,-2.780046
3.14159265358979,-2.71281
3.14159265358979,-2.70303
3.14159265358979,-2.530262
3.14159265358979,-2.506685
3.14159265358979,-2.474151
3.14159265358979,-2.10904
3.14159265358979,-2.093857
3.14159265358979,-2.054528
3.14159265358979,-1.8133
3.14159265358979,-1.597095
3.14159265358979,-1.440405
3.14159265358979,-1.437167
3.14159265358979,-1.426083
3.14159265358979,-1.276833
3.14159265358979,2.608699
3.14159265358979,2.625471
3.14159265358979,2.74776
3.14159265358979,2.760527
3.14159265358979,2.775113
3.14159265358979,2.776048
3.14159265358979,3.080876
3.14159265358979,3.093938
3.14159265358979,3.128181
3.14159265358979,3.131282
3.14159265358979,3.239849
3.14159265358979,3.289612
3.14159265358979,3.881915
3.14159265358979,4.215997
3.14159265358979,4.481798
3.14159265358979,4.655717
3.14159265358979,4.69076
3.14159265358979,4.731843
3.14159265358979,4.847543
3.14159265358979,4.852886
3.14159265358979,4.889612
3.14159265358979,5.048526
3.14159265358979,5.279786
3.14159265358979,5.387643
3.14159265358979,5.590567
3.14159265358979,5.732732
3.14159265358979,5.834252
3.14159265358979,6.384824
3.14159265358979,6.503017
3.14159265358979,6.616926
3.14159265358979,6.704033
3.14159265358979,6.704203
3.14159265358979,6.782418
3.14159265358979,7.051071
3.14159265358979,7.609883
3.14159265358979,7.623825
3.14159265358979,7.784189
3.14159265358979,7.839533
3.14159265358979,7.941031
3.14159265358979,8.051885
3.14159265358979,8.152091
3.14159265358979,8.179462
3.14159265358979,8.192699
3.14159265358979,8.250131
3.14159265358979,8.687998
3.14159265358979,8.803627
3.14159265358979,8.827727
3.14159265358979,8.86555
3.14159265358979,8.903194
3.14159265358979,8.922039
3.14159265358979,9.008928
3.14159265358979,9.234545
3.14159265358979,9.40173
